"first order, semi-infinite-conc",,,,"first order, semi-infinite-mixed",,,,"first order, infinite",,,,"power law, semi-infinite-conc",,,,"power law, semi-infinite-mixed",,,,"power law, infinite",,,
v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma
1.752065245896611,11972.791058149996,28.871002354413886,133.97478751889486,1.73010756991784,12461.635136761657,25.444356227264613,126.90441009537103,1.6660401697345504,15636.272814600541,16.884903780298018,107.5539746725574,1.459280074963188,955.459672382314,0.018940489809633976,0.2131473242499555,1.4651119923972808,943.7682006999966,0.01932911273474381,0.13849878111995892,1.4610874996266516,917.8587178885202,0.014498051537597994,0.15737206953359423
2.3310128204328744,5476.514657518593,17.013868584308096,131.97985629413546,2.525617944591742,15289.670617196178,37.10038866837374,167.14944071399188,2.538743713263241,13107.535406707797,39.599170510951595,173.75524658312773,2.0847604943416753,1233.9946668747154,0.026434520904034177,0.3946574377342259,2.1611122689279147,1394.5173463550605,0.05673086967962991,0.0949521026054901,2.148963872674153,1343.481585673502,0.05064374891902563,0.1072576782475783
1.3384914048463306,8167.547508321989,4.142966505193749,28.99693698102559,1.3295795050515038,6014.686740694726,3.6279510643608224,26.139714319820005,1.342440495129291,7219.392049235929,4.2418891787994095,28.85596222809613,1.3281156221290324,613.3069330080554,0.1734981674557766,0.17411615914528406,1.293011244451613,578.1765870742829,0.14315618443782538,0.22102643532534516,1.2988619740645164,598.0564388573779,0.1481256242652813,0.2198364877772004
1.213803019345312,724.3329470999681,0.5474893974301421,9.601006780132723,1.2131875089495108,684.7023278713087,0.49318778962125953,8.66893319032527,1.21451098681342,690.0974277982879,0.4781461921028709,8.402407004324207,1.2488851931568128,750.7965777175448,0.1267303848975519,0.32631120817197434,1.2738510612288,840.4412126394075,0.14408242564071438,0.261983027270855,1.2431092276807214,736.8206330008888,0.12476723564956074,0.37234254545228146
1.2488301060803824,1745.8255836508783,1.0332855126599176,14.008091097680648,1.2516656687296415,1850.4160386614499,1.1128204555844197,15.030579608590207,1.2518195793176494,1799.9567697985997,1.0864175427657234,14.521238967005969,1.4793255413104,3146.3601198758465,0.31660735330590317,0.13112925313192117,1.3626982164768002,3219.6638689999663,0.23302204098577836,0.2156519984114755,1.4240810190208002,3025.262205347149,0.27254211706205994,0.15871049987435046
1.1951480437884106,1318.6220588127583,0.7202391885589966,10.524844984676562,1.1978041369628285,1394.929479561961,0.7729207460035173,11.250327639418453,1.1981595557760165,1359.1955559603307,0.7575588026448218,10.95130147430535,1.426598155528,3259.9462762625553,0.3128722188040237,0.12873402262959388,1.2504997307577945,1613.7812365869531,0.16351639627747497,0.28930239313810374,1.3741925089984,2664.4915785990643,0.264347272475717,0.14959493942015922
1.0835439729194736,1458.095241117103,1.058898480983628,12.037281249054779,1.0866212772715957,1575.7570691215856,1.1453204864184854,13.099829980680354,1.0867076393870936,1468.1182972072188,1.1201473664031998,12.638098891172596,1.158517597475,2429.013516102455,0.2339317398474043,0.2732562487729542,1.1493919203135496,2109.6153418660815,0.2231631743231924,0.28683557038407287,1.1638076321666666,2800.0025877475828,0.24182847814688585,0.27086968355296404
2.826815176705882,109.09875593382222,0.3612080526670635,1.6293339731248235,2.3686266119999995,324.6292111224597,0.44341878070989105,1.3316561124382418,2.3048967479999996,156.83554199310066,0.48069060336955,1.1434840925838798,1.8847426092494228,2018.5351620621882,0.02018643294525566,0.750564624156531,2.358004968,1052.5106403626644,0.03328549394444703,0.744691378141743,2.3898698999999994,1718.9452290249021,0.10096210273862882,0.7059004580765175
1.1789160463878239,142.52642544436543,0.8340269135872259,5.009835338679632,1.252549603597786,1937.9927536791931,1.4095453385893273,6.4667532948707835,1.227881748766001,977.8142965738236,1.0562135697439055,5.576188764904007,1.24405844416,92.78237378629008,0.2303965096976769,0.26013440715875646,1.24942076504,95.61146512804896,0.22798158550329942,0.28142710372193736,1.35666718264,117.47803417701166,0.3267240726395415,0.22819991862211308
1.1242918078420634,132.00229261689236,0.6691555982705201,6.376872660704464,1.245078417951037,2158.85165370511,2.87161963381388,11.342951363742173,1.2968671721860177,2337.7643116564677,3.256270659414989,11.283468224570932,1.1636054414713897,144.17182097212873,0.24148054638569547,0.42729241997697076,1.1428496686448146,117.4593265130046,0.17466761513107115,0.44281843208770477,1.193338883555477,150.97582651351505,0.24613006917956232,0.40420259705336326
1.3278488171715244,4163.401151996944,3.9131822593062515,14.222757900859115,1.3340932532891603,6560.793297002112,4.145290981389885,14.878914758401562,1.3209033354855382,8047.991207514829,3.739901042816858,14.06938789769262,1.1314179631381214,125.50136736374316,0.14684694838575227,0.48274245012889494,1.1267782239211672,115.82100541647245,0.12293049756997074,0.5193219184681426,1.1315591408000003,113.38032130825621,0.11554343997612139,0.5324562841749014
1.3347619991004365,463.93390481472056,2.7295406916236717,13.080568334621386,1.3407474789170306,377.38023487911244,2.7308263944367543,13.330449115093497,1.3407474789170306,485.2416304842263,2.7380870719440455,13.042482377774338,1.26293624130131,147.59815856485014,0.1865680252277056,0.29515086054895234,1.26293624130131,148.87889279899122,0.18727188038057435,0.3271504983003607,1.2569507614847162,139.54333753751806,0.14919281587095953,0.3003547455358916
1.4270240168051236,298.5903957547709,1.7741051336003781,14.33090409036133,1.3679166002715435,201.06744794635915,0.7451624425948427,10.05135555702576,1.3698254380787225,199.82249619920054,0.6670398338711228,9.325360589656123,1.3573145368989938,163.57955895051998,0.09403770052962307,0.31927109876876936,1.3871204324723247,164.21912606462763,0.10433387062837257,0.24007108424697937,1.3897191746547166,162.38031909901667,0.09673060058707733,0.2422257384175332
2.3464177200000003,2740.63073330019,0.07451240460145821,2.299403703402494,2.3464177200000003,1212.3900717848771,0.7554719845577751,5.649963676225255,2.372489028,866.4043356852726,1.277197443108299,6.160790422908823,3.9106962,2385.341757099727,0.07686748741837894,0.22189237599521588,3.0764143440000002,7747.937707240943,0.031206806294867367,0.18108464671589908,3.9106962,3301.5211513944478,0.12935915308696438,0.3126666596525101
